"product","categoria","idGuest","convidado","total"
"nerdtech","NerdTech",1212141278,"Bruno Gouveia",1
"nerdtech","NerdTech",1212123564,"Caio Gomes",1
"nerdtech","NerdTech",1212140667,"Edu Giansante",1
"nerdtech","NerdTech",1212131199,"Fabrizio Carraro",1
"nerdtech","NerdTech",1212140666,"Fabrício Carraro",1
"nerdtech","NerdTech",1212140417,"Filipe Deschamps",1
"nerdtech","NerdTech",1212140608,"Gabs Ferreira",1
"nerdtech","NerdTech",1212124836,"Guga Mafra",1
"nerdtech","NerdTech",1212137167,"Guilherme Camillo",1
"nerdtech","NerdTech",1212140979,"Igor Santos",1
"nerdtech","NerdTech",4877,"Marco Gomes",1
"nerdtech","NerdTech",1212140606,"Mila Laranjeira",1
"nerdtech","NerdTech",1212141689,"Otto Heringer",1
"nerdtech","NerdTech",1212140486,"Renoir dos Reis",1
"nerdtech","NerdTech",1212141243,"Rodrigo Dantas",1
"nerdtech","NerdTech",1212141392,"Talita Paschoini",1
"nerdtech","NerdTech",1212139553,"Thiago Bisewski",1
"nerdtech","NerdTech",1212141081,"Vitor Pamplona",1
"papo-de-parceiro","Papo de Parceiro",1212141891,"Leandro Leite Soares",11
"papo-de-parceiro","Papo de Parceiro",1212142302,"Ana Carina",1
"papo-de-parceiro","Papo de Parceiro",1212142585,"Carla Rigonatto",1
"papo-de-parceiro","Papo de Parceiro",1212142586,"Dafne Parreiras Guimarães",1
"papo-de-parceiro","Papo de Parceiro",1212142137,"Fabrício Garcia",1
"papo-de-parceiro","Papo de Parceiro",1212142450,"Fernando Bravo",1
"papo-de-parceiro","Papo de Parceiro",1212142811,"Henrique Coronati",1
"papo-de-parceiro","Papo de Parceiro",1212141996,"Isabel Cristina Santos Ferreira",1
"papo-de-parceiro","Papo de Parceiro",1212142091,"Jairo Rosenhek",1
"papo-de-parceiro","Papo de Parceiro",1212142810,"Julio Trajano Rodrigues",1
"papo-de-parceiro","Papo de Parceiro",1212142449,"Leandro Castanheira",1
"papo-de-parceiro","Papo de Parceiro",1212142177,"Maristela Mendonça",1
